            JDTDB,            Calendar Date (TDB),                     EC,                     QR,                     IN,                     OM,                      W,                     Tp,                      N,                     MA,                     TA,                      A,                     AD,                     PR,
**************************************************************************************************************************************************************************************************************************************************************************************************************************************************
$$SOE
2330984.500000000, A.D. 1669-Dec-01 00:00:00.0000,  2.664729159403531E-02,  2.443740310001542E-03,  5.216938991341706E+00,  3.495191155891602E+01,  2.938086533352158E+02,  2.330982894633408E+06,  1.341314662363788E+01,  2.153301748242489E+01,  2.268949605664024E+01,  2.510642122734311E-03,  2.577543935467080E-03,  2.683933979858052E+01,
2331015.500000000, A.D. 1670-Jan-01 00:00:00.0000,  3.829517812530320E-02,  2.422761563452954E-03,  5.085314631001778E+00,  3.287142274013651E+01,  2.847284746241778E+02,  2.331009373705539E+06,  1.334456945062731E+01,  8.175276191034122E+01,  8.612146186609887E+01,  2.519236160977284E-03,  2.615710758501614E-03,  2.697726602060411E+01,
2331046.500000000, A.D. 1670-Feb-01 00:00:00.0000,  4.954621900647412E-02,  2.407390292762538E-03,  5.063271371249079E+00,  2.955441567233740E+01,  2.968961399765698E+02,  2.331037315184562E+06,  1.323684962202401E+01,  1.215780207656999E+02,  1.262575996704948E+02,  2.532885176432305E-03,  2.658380060102072E-03,  2.719680364132997E+01,
2331074.500000000, A.D. 1670-Mar-01 00:00:00.0000,  6.163093392671785E-02,  2.362448885106447E-03,  5.192708904791582E+00,  2.729278219336590E+01,  3.036118303114000E+02,  2.331065079002862E+06,  1.335748764929274E+01,  1.258408529082975E+02,  1.313101775445741E+02,  2.517611641858994E-03,  2.672774398611541E-03,  2.695117595853151E+01,
2331105.500000000, A.D. 1670-Apr-01 00:00:00.0000,  5.982088417084423E-02,  2.377948889080627E-03,  5.312549878376148E+00,  2.639421460874726E+01,  3.171689882249577E+02,  2.331093305049479E+06,  1.326538976033128E+01,  1.617707717727111E+02,  1.637721961918024E+02,  2.529250915112579E-03,  2.680552941144530E-03,  2.713829043128014E+01,
2331135.500000000, A.D. 1670-May-01 00:00:00.0000,  5.657845958275516E-02,  2.388656894750507E-03,  5.305782895092379E+00,  2.632089704489598E+01,  3.235193960094052E+02,  2.331148280702064E+06,  1.324451049465868E+01,  1.907258573793559E+02,  1.895978828887669E+02,  2.531908370137575E-03,  2.675159845524644E-03,  2.718107250133426E+01,
2331166.500000000, A.D. 1670-Jun-01 00:00:00.0000,  5.098471897716794E-02,  2.413467501313744E-03,  5.170659840172245E+00,  2.542923612328419E+01,  3.230671069636801E+02,  2.331175591359566E+06,  1.315695877766104E+01,  2.403853569600281E+02,  2.354674213536425E+02,  2.543128176727093E-03,  2.672788852140442E-03,  2.736194633453115E+01,
2331196.500000000, A.D. 1670-Jul-01 00:00:00.0000,  5.535088929471166E-02,  2.404250929219968E-03,  5.060338042370480E+00,  2.294421400829565E+01,  3.234447751800914E+02,  2.331202759927693E+06,  1.314147096259474E+01,  2.777353419897829E+02,  2.714041789681016E+02,  2.545125911805410E-03,  2.686000894390853E-03,  2.739419361992939E+01,
2331227.500000000, A.D. 1670-Aug-01 00:00:00.0000,  6.357432687241418E-02,  2.388368344756486E-03,  5.090782809472437E+00,  1.968535228549514E+01,  3.276303592009401E+02,  2.331230180809204E+06,  1.309983714565842E+01,  3.248818360031036E+02,  3.204051109779191E+02,  2.550515661087687E-03,  2.712662977418887E-03,  2.748125766733765E+01,
2331258.500000000, A.D. 1670-Sep-01 00:00:00.0000,  7.078392081427248E-02,  2.366142882815441E-03,  5.244109352567447E+00,  1.773021379945834E+01,  3.371516042277054E+02,  2.331258097206282E+06,  1.313171694937163E+01,  5.289373086512325E+00,  6.109016454943085E+00,  2.546386072966896E-03,  2.726629263118352E-03,  2.741454155522491E+01,
2331288.500000000, A.D. 1670-Oct-01 00:00:00.0000,  7.430421382904004E-02,  2.353407066437511E-03,  5.336746367142694E+00,  1.739165989907135E+01,  3.492821320889520E+02,  2.331286331305175E+06,  1.316329877993487E+01,  2.854717794025467E+01,  3.297177195306918E+01,  2.542311525660200E-03,  2.731215984882888E-03,  2.734876766215750E+01,
2331319.500000000, A.D. 1670-Nov-01 00:00:00.0000,  7.107366271110951E-02,  2.349233088029377E-03,  5.276911447964838E+00,  1.715454478629539E+01,  3.581585837874779E+02,  2.331314371464439E+06,  1.326754714186119E+01,  6.804308732897522E+01,  7.583179616529209E+01,  2.528976726922943E-03,  2.708720365816510E-03,  2.713387758496395E+01,
2331349.500000000, A.D. 1670-Dec-01 00:00:00.0000,  6.556961025636963E-02,  2.360203179582164E-03,  5.134770904519523E+00,  1.552680486445544E+01,  8.182065448672164E+00,  2.331342373381475E+06,  1.329242544833217E+01,  9.473004544419364E+01,  1.021471460692169E+02,  2.525820227475380E-03,  2.691437275368596E-03,  2.708309340528745E+01,
2331380.500000000, A.D. 1671-Jan-01 00:00:00.0000,  6.252363391585486E-02,  2.358131566401940E-03,  5.083233091184254E+00,  1.236421152847158E+01,  1.280136860249080E+01,  2.331369900534671E+06,  1.337507828321974E+01,  1.417686785335609E+02,  1.459417970170465E+02,  2.515403749591999E-03,  2.672675932782058E-03,  2.691573031401640E+01,
2331411.500000000, A.D. 1671-Feb-01 00:00:00.0000,  6.468028822602530E-02,  2.346656180387297E-03,  5.181466017439629E+00,  9.604476731315788E+00,  1.760161057037077E+01,  2.331424277803106E+06,  1.342684030785580E+01,  1.884344782118952E+02,  1.874280960168580E+02,  2.508934806833602E-03,  2.671213433279907E-03,  2.681196705597001E+01,
2331439.500000000, A.D. 1671-Mar-01 00:00:00.0000,  6.132722973227080E-02,  2.367127448775382E-03,  5.302771406557673E+00,  8.369777439011983E+00,  2.493912549864656E+01,  2.331452212109451E+06,  1.332437220719000E+01,  1.906191221339094E+02,  1.894151379474521E+02,  2.521781310541509E-03,  2.676435172307636E-03,  2.701815848447550E+01,
2331470.500000000, A.D. 1671-Apr-01 00:00:00.0000,  6.546234666019431E-02,  2.348527253748879E-03,  5.329660140656982E+00,  8.206067275954284E+00,  3.477700281689828E+01,  2.331480228965829E+06,  1.339398129941016E+01,  2.296904136274050E+02,  2.242662959937634E+02,  2.513036521702282E-03,  2.677545789655686E-03,  2.687774396219694E+01,
2331500.500000000, A.D. 1671-May-01 00:00:00.0000,  6.122527272282234E-02,  2.358243062427399E-03,  5.230685711689584E+00,  7.553310770253810E+00,  4.652978761299185E+01,  2.331508405333102E+06,  1.340192318811005E+01,  2.540533329911954E+02,  2.474609874935905E+02,  2.512043618033101E-03,  2.665844173638802E-03,  2.686181639358936E+01,
2331531.500000000, A.D. 1671-Jun-01 00:00:00.0000,  5.246038967242566E-02,  2.380101451733818E-03,  5.112337835205237E+00,  5.600827708847592E+00,  5.832752513944643E+01,  2.331536471220093E+06,  1.340326936425463E+01,  2.933693980295770E+02,  2.877130470969386E+02,  2.511875414802968E-03,  2.643649377872118E-03,  2.685911848941043E+01,
2331561.500000000, A.D. 1671-Jul-01 00:00:00.0000,  3.969716882281278E-02,  2.415421790027164E-03,  5.084769744106176E+00,  2.805185357110689E+00,  6.321716497249579E+01,  2.331563967916834E+06,  1.337613775282591E+01,  3.269888044639745E+02,  3.244039959275099E+02,  2.515270924554309E-03,  2.615120059081454E-03,  2.691359842821180E+01,
2331592.500000000, A.D. 1671-Aug-01 00:00:00.0000,  3.427373318178253E-02,  2.442037697137086E-03,  5.172153798053083E+00,  3.574627576697867E-01,  5.516621570006848E+01,  2.331590500627366E+06,  1.326967874437037E+01,  2.653103253822551E+01,  2.835486727013408E+01,  2.528705888038935E-03,  2.615374078940784E-03,  2.712951887797051E+01,
2331623.500000000, A.D. 1671-Sep-01 00:00:00.0000,  3.786969580890268E-02,  2.448363396190785E-03,  5.299178470251068E+00,  3.593097777307858E+02,  4.733737290185905E+01,  2.331617111099587E+06,  1.314452546822518E+01,  8.397906418843222E+01,  8.831206763847433E+01,  2.544731608105022E-03,  2.641099820019258E-03,  2.738782779722580E+01,
2331653.500000000, A.D. 1671-Oct-01 00:00:00.0000,  4.404402916927515E-02,  2.437799048742988E-03,  5.316741706080061E+00,  3.593249264660105E+02,  4.405289092095929E+01,  2.331644146913786E+06,  1.310291334445803E+01,  1.225526781655639E+02,  1.266807484436376E+02,  2.550116452146372E-03,  2.662433855549755E-03,  2.747480583409831E+01,
2331684.500000000, A.D. 1671-Nov-01 00:00:00.0000,  4.869693876480145E-02,  2.433888602748178E-03,  5.177504943674268E+00,  3.586102458284191E+02,  5.312114851361640E+01,  2.331672063399432E+06,  1.303872676300204E+01,  1.621574366633845E+02,  1.637731950961438E+02,  2.558478682479954E-03,  2.683068762211730E-03,  2.761005783337033E+01,
2331714.500000000, A.D. 1671-Dec-01 00:00:00.0000,  4.859857710276669E-02,  2.435095291107710E-03,  5.039622276551103E+00,  3.559797953703467E+02,  6.214679857352451E+01,  2.331727477949338E+06,  1.303105693040911E+01,  1.908836033339980E+02,  1.898914663509436E+02,  2.559482498662123E-03,  2.683869706216536E-03,  2.762630858897626E+01,
2331745.500000000, A.D. 1672-Jan-01 00:00:00.0000,  4.295949495000505E-02,  2.447928386078416E-03,  5.070815742122069E+00,  3.522634573644011E+02,  7.147325768421150E+01,  2.331755228597124E+06,  1.304383523396984E+01,  2.331017820531987E+02,  2.292909131877991E+02,  2.557810639321413E-03,  2.667692892564411E-03,  2.759924466559177E+01,
2331776.500000000, A.D. 1672-Feb-01 00:00:00.0000,  3.727122609799474E-02,  2.453297571684877E-03,  5.238896942596032E+00,  3.502292584312152E+02,  7.043679976908527E+01,  2.331782281736773E+06,  1.311711944603503E+01,  2.841602681386749E+02,  2.799750823491223E+02,  2.548274901706215E-03,  2.643252231727552E-03,  2.744505007224119E+01,
2331805.500000000, A.D. 1672-Mar-01 00:00:00.0000,  4.468427004246139E-02,  2.436026593611249E-03,  5.323114527977207E+00,  3.499795001924627E+02,  5.967439395835228E+01,  2.331808741695168E+06,  1.310404102464124E+01,  3.175206935255874E+02,  3.139168284263914E+02,  2.549970148318948E-03,  2.663913703026647E-03,  2.747244146466306E+01,
2331836.500000000, A.D. 1672-Apr-01 00:00:00.0000,  5.180678031089150E-02,  2.403750888318137E-03,  5.259158091513658E+00,  3.497696488823539E+02,  5.931639818783031E+01,  2.331836021077875E+06,  1.321961995846460E+01,  6.331168482177179E+00,  7.030711510820702E+00,  2.535085506207557E-03,  2.666420124096978E-03,  2.723225033178732E+01,
2331866.500000000, A.D. 1672-May-01 00:00:00.0000,  6.217602689577705E-02,  2.370847298808871E-03,  5.126813278342795E+00,  3.482227472470020E+02,  6.794623345896774E+01,  2.331863892354182E+06,  1.327499937977024E+01,  3.461649661377680E+01,  3.893561088314097E+01,  2.528030170695362E-03,  2.685213042581852E-03,  2.711864533482417E+01,
2331897.500000000, A.D. 1672-Jun-01 00:00:00.0000,  6.714828155587584E-02,  2.346028021135989E-03,  5.074153942286891E+00,  3.453705344659330E+02,  7.892338548692433E+01,  2.331891871596034E+06,  1.337910369635967E+01,  7.530300031035848E+01,  8.288541702708011E+01,  2.514899179313150E-03,  2.683770337490310E-03,  2.690763209331823E+01,
2331927.500000000, A.D. 1672-Jul-01 00:00:00.0000,  6.920889511309268E-02,  2.337942952041901E-03,  5.142793741974478E+00,  3.427001790125609E+02,  9.194075175464923E+01,  2.331920006910490E+06,  1.340402904784008E+01,  1.004375894468450E+02,  1.080938867330804E+02,  2.511780505601163E-03,  2.685618059160425E-03,  2.685759622835271E+01,
2331958.500000000, A.D. 1672-Aug-01 00:00:00.0000,  6.664338400201446E-02,  2.341914572566001E-03,  5.265855660368359E+00,  3.412564604831680E+02,  1.006864185291247E+02,  2.331947911260549E+06,  1.342526077999153E+01,  1.421565884628412E+02,  1.465476876680123E+02,  2.509131592817740E-03,  2.676348613069478E-03,  2.681512157562926E+01,
2331989.500000000, A.D. 1672-Sep-01 00:00:00.0000,  6.251006223258676E-02,  2.355973714472863E-03,  5.322707477975229E+00,  3.409058058807403E+02,  1.049010226067063E+02,  2.332002398113381E+06,  1.339374881752771E+01,  1.872459091513849E+02,  1.864076271856305E+02,  2.513065601625015E-03,  2.670157488777168E-03,  2.687821049241169E+01,
2332019.500000000, A.D. 1672-Oct-01 00:00:00.0000,  6.342673415150364E-02,  2.354717888814075E-03,  5.252600711212458E+00,  3.405054981669224E+02,  1.076831675456786E+02,  2.332029945295382E+06,  1.338480964227516E+01,  2.201917096585817E+02,  2.157739743765595E+02,  2.514184393978829E-03,  2.673650899143583E-03,  2.689616136661073E+01,
2332050.500000000, A.D. 1672-Nov-01 00:00:00.0000,  6.720816579909410E-02,  2.354471730823182E-03,  5.111826210711778E+00,  3.387516875855881E+02,  1.114390576264617E+02,  2.332057503052061E+06,  1.330591581056610E+01,  2.668179788585909E+02,  2.591866727866421E+02,  2.524112716788720E-03,  2.693753702754259E-03,  2.705563488641101E+01,
2332080.500000000, A.D. 1672-Dec-01 00:00:00.0000,  7.240735375420926E-02,  2.344162576940651E-03,  5.065586406817289E+00,  3.355867754294588E+02,  1.238475214561475E+02,  2.332085566309781E+06,  1.328196224443623E+01,  2.927094647656059E+02,  2.848039984044041E+02,  2.527146572828157E-03,  2.710130568715663E-03,  2.710442880161045E+01,
2332111.500000000, A.D. 1673-Jan-01 00:00:00.0000,  7.465750587995412E-02,  2.351199466627536E-03,  5.170797683932508E+00,  3.326690997742039E+02,  1.364748353834580E+02,  2.332113689060325E+06,  1.317429659468942E+01,  3.311606700167762E+02,  3.266727853181526E+02,  2.540896458952107E-03,  2.730593451276678E-03,  2.732593709368260E+01,
2332142.500000000, A.D. 1673-Feb-01 00:00:00.0000,  7.093743029057389E-02,  2.369682533978241E-03,  5.311256844855330E+00,  3.316404834936065E+02,  1.482789372252256E+02,  2.332141870123642E+06,  1.309905852240179E+01,  8.250787276458574E+00,  9.528948841356334E+00,  2.550616730495756E-03,  2.731550927013270E-03,  2.748289118522021E+01,
2332170.500000000, A.D. 1673-Mar-01 00:00:00.0000,  5.544234516915939E-02,  2.402159581411658E-03,  5.315620288696548E+00,  3.316577202372574E+02,  1.604734336278283E+02,  2.332170097203613E+06,  1.315672549444721E+01,  5.299481492981278E+00,  5.929615217921497E+00,  2.543158238278062E-03,  2.684156895144466E-03,  2.736243149193451E+01,
2332201.500000000, A.D. 1673-Apr-01 00:00:00.0000,  4.736249072476984E-02,  2.432182236215214E-03,  5.177537265164581E+00,  3.308969248574822E+02,  1.611425101869878E+02,  2.332197414946550E+06,  1.307992447793084E+01,  5.343219061154997E+01,  5.794560593637434E+01,  2.553103580884220E-03,  2.674024925553226E-03,  2.752309469427072E+01,
2332231.500000000, A.D. 1673-May-01 00:00:00.0000,  4.246550735788492E-02,  2.446569353605751E-03,  5.050412058137811E+00,  3.284295847981493E+02,  1.570545103419097E+02,  2.332224213502410E+06,  1.306481403569446E+01,  9.519673598304536E+01,  1.000140511754010E+02,  2.555071772772339E-03,  2.663574191938927E-03,  2.755492722793004E+01,
2332262.500000000, A.D. 1673-Jun-01 00:00:00.0000,  4.735307966023106E-02,  2.432051238524366E-03,  5.076343979997882E+00,  3.250444361519510E+02,  1.569898360344063E+02,  2.332251287897267E+06,  1.308117511919380E+01,  1.466674793071417E+02,  1.495072840856109E+02,  2.552940849960398E-03,  2.673830461396430E-03,  2.752046331615710E+01,
2332292.500000000, A.D. 1673-Jul-01 00:00:00.0000,  5.093869751188340E-02,  2.421448624240552E-03,  5.217828514731682E+00,  3.230465217600160E+02,  1.624654541009868E+02,  2.332278872357049E+06,  1.309291650496258E+01,  1.784255913121686E+02,  1.785763496752729E+02,  2.551414347937625E-03,  2.681380071634698E-03,  2.749578368299759E+01,
2332323.500000000, A.D. 1673-Aug-01 00:00:00.0000,  5.295361151760176E-02,  2.406163423447009E-03,  5.326394856468752E+00,  3.226281588125904E+02,  1.737102399345348E+02,  2.332334445923153E+06,  1.317580278926561E+01,  2.157786751938294E+02,  2.124140282848497E+02,  2.540702813198816E-03,  2.675242202950624E-03,  2.732281332362485E+01,
2332354.500000000, A.D. 1673-Sep-01 00:00:00.0000,  4.764425057478465E-02,  2.406263273807109E-03,  5.283271541783759E+00,  3.224988016458439E+02,  1.863093583607408E+02,  2.332362642206921E+06,  1.328593081765747E+01,  2.518232021413830E+02,  2.467373661784961E+02,  2.526643300320689E-03,  2.647023326834269E-03,  2.709633257472236E+01,
2332384.500000000, A.D. 1673-Oct-01 00:00:00.0000,  3.570015791166393E-02,  2.431440485454728E-03,  5.151534102731437E+00,  3.212354725053738E+02,  1.894095332575412E+02,  2.332390090846576E+06,  1.332694380117472E+01,  2.854911018791610E+02,  2.815044732060835E+02,  2.521456894765304E-03,  2.611473304075879E-03,  2.701294500606113E+01,
2332415.500000000, A.D. 1673-Nov-01 00:00:00.0000,  2.643041523965467E-02,  2.445076015892132E-03,  5.074083152459954E+00,  3.185071495535438E+02,  1.772037559459196E+02,  2.332416282257627E+06,  1.340663657042534E+01,  3.495125562889576E+02,  3.489427967287748E+02,  2.511454809359121E-03,  2.577833602826111E-03,  2.685237256256724E+01,
2332445.500000000, A.D. 1673-Dec-01 00:00:00.0000,  3.449819076949760E-02,  2.423195529249871E-03,  5.128509857523138E+00,  3.156106440900819E+02,  1.571407544608057E+02,  2.332441914230003E+06,  1.342007175179963E+01,  4.812129065048330E+01,  5.115040326759494E+01,  2.509778341255662E-03,  2.596361153261454E-03,  2.682548995699102E+01,
2332476.500000000, A.D. 1674-Jan-01 00:00:00.0000,  4.884737354986968E-02,  2.390970962566141E-03,  5.261857419915944E+00,  3.139083486897367E+02,  1.623999331063396E+02,  2.332469505461873E+06,  1.338818648480044E+01,  9.364418081767855E+01,  9.920004558575852E+01,  2.513761615199095E-03,  2.636552267832049E-03,  2.688937746786741E+01,
2332507.500000000, A.D. 1674-Feb-01 00:00:00.0000,  5.749521766679047E-02,  2.379748960416164E-03,  5.332386158650821E+00,  3.135579592562618E+02,  1.763972187561907E+02,  2.332497820122729E+06,  1.329953674367281E+01,  1.287378834405433E+02,  1.336494827864888E+02,  2.524919772316695E-03,  2.670090584217227E-03,  2.706861200795345E+01,
2332535.500000000, A.D. 1674-Mar-01 00:00:00.0000,  6.667302193302264E-02,  2.344392516154082E-03,  5.264179055521785E+00,  3.131757242686339E+02,  1.852877750998240E+02,  2.332525901573990E+06,  1.340334289294082E+01,  1.286509950526467E+02,  1.343127747178586E+02,  2.511866228285372E-03,  2.679339940416662E-03,  2.685897114440027E+01,
2332566.500000000, A.D. 1674-Apr-01 00:00:00.0000,  6.229716296271395E-02,  2.363957944881494E-03,  5.120693713342297E+00,  3.115141808655620E+02,  1.977045070236540E+02,  2.332554001247104E+06,  1.333049002704271E+01,  1.666145008316800E+02,  1.681502736640478E+02,  2.521009696793202E-03,  2.678061448704911E-03,  2.700575892331722E+01,
2332596.500000000, A.D. 1674-May-01 00:00:00.0000,  5.884704645539407E-02,  2.374835053357310E-03,  5.063968425087440E+00,  3.085662829931083E+02,  2.052757417455056E+02,  2.332608723163947E+06,  1.331214461299497E+01,  1.972834739117052E+02,  1.954121438339697E+02,  2.523325294165115E-03,  2.671815534972921E-03,  2.704297545329980E+01,
2332627.500000000, A.D. 1674-Jun-01 00:00:00.0000,  5.594248579130152E-02,  2.393217695506451E-03,  5.143973764127813E+00,  3.057800049589145E+02,  2.059922664216000E+02,  2.332635981651280E+06,  1.322002451527905E+01,  2.478723621522767E+02,  2.420962980192685E+02,  2.535033787123051E-03,  2.676849878739652E-03,  2.723141697535657E+01,
2332657.500000000, A.D. 1674-Jul-01 00:00:00.0000,  6.184121777192376E-02,  2.381254852812270E-03,  5.274682086119057E+00,  3.046154133319400E+02,  2.083695988621152E+02,  2.332663418138250E+06,  1.319512759166857E+01,  2.819094106871692E+02,  2.748808366117997E+02,  2.538221565391009E-03,  2.695188277969748E-03,  2.728279794939647E+01,
2332688.500000000, A.D. 1674-Aug-01 00:00:00.0000,  6.976671346626274E-02,  2.370130356121744E-03,  5.308572438817457E+00,  3.045291808995925E+02,  2.123336395409710E+02,  2.332691080215933E+06,  1.312010628510209E+01,  3.261472927154418E+02,  3.213528972049581E+02,  2.547888137773906E-03,  2.725645919426068E-03,  2.743880210854548E+01,
2332719.500000000, A.D. 1674-Sep-01 00:00:00.0000,  7.463828167828085E-02,  2.358669645709461E-03,  5.192433495723618E+00,  3.039510794185306E+02,  2.220745997891133E+02,  2.332719126490193E+06,  1.311216800010404E+01,  4.897523334915362E+00,  5.702178625953835E+00,  2.548916384813560E-03,  2.739163123917660E-03,  2.745541393285561E+01,
2332749.500000000, A.D. 1674-Oct-01 00:00:00.0000,  7.368863873100452E-02,  2.359338974315141E-03,  5.056181893661911E+00,  3.016966652271711E+02,  2.364078777068429E+02,  2.332747378965462E+06,  1.312676957311376E+01,  2.784233163756252E+01,  3.213032749601273E+01,  2.547025841379055E-03,  2.734712708442969E-03,  2.742487388042156E+01,
2332780.500000000, A.D. 1674-Nov-01 00:00:00.0000,  6.706506196819870E-02,  2.366708365881214E-03,  5.058947057302733E+00,  2.982443875687604E+02,  2.470244760261164E+02,  2.332775297939918E+06,  1.320589396773140E+01,  6.869785386549991E+01,  7.606209016110020E+01,  2.536841819724560E-03,  2.706975273567906E-03,  2.726055508848245E+01,
2332810.500000000, A.D. 1674-Dec-01 00:00:00.0000,  5.972420724293154E-02,  2.383287008701200E-03,  5.191694218842564E+00,  2.959168286877563E+02,  2.544315407284712E+02,  2.332803036928625E+06,  1.322288598327656E+01,  9.868334187040935E+01,  1.053582422876118E+02,  2.534668048523239E-03,  2.686049088345278E-03,  2.722552402367415E+01,
2332841.500000000, A.D. 1675-Jan-01 00:00:00.0000,  5.928959926375199E-02,  2.373738241673998E-03,  5.304097111722720E+00,  2.953117922113308E+02,  2.533480926040154E+02,  2.332830331386529E+06,  1.331197727055593E+01,  1.486763286724297E+02,  1.519957873296020E+02,  2.523346440962265E-03,  2.672954640250534E-03,  2.704331540561336E+01,
2332872.500000000, A.D. 1675-Feb-01 00:00:00.0000,  6.471721752262849E-02,  2.351369473104470E-03,  5.261376046477138E+00,  2.950628997157141E+02,  2.565170380426472E+02,  2.332884877912838E+06,  1.338569682610292E+01,  1.943130114173675E+02,  1.926134796632491E+02,  2.514073301847999E-03,  2.676777130591529E-03,  2.689437872953900E+01,
2332900.500000000, A.D. 1675-Mar-01 00:00:00.0000,  5.988662064292202E-02,  2.378845162897150E-03,  5.120595564364317E+00,  2.938149901423752E+02,  2.637625662184826E+02,  2.332912806790893E+06,  1.325650305037610E+01,  1.968549889830165E+02,  1.949988683054175E+02,  2.530381138202700E-03,  2.681917113508250E-03,  2.715648302059466E+01,
2332931.500000000, A.D. 1675-Apr-01 00:00:00.0000,  6.176102057030355E-02,  2.363453650499690E-03,  5.043614887981355E+00,  2.908389399044924E+02,  2.785769799323216E+02,  2.332940965984184E+06,  1.334619486642355E+01,  2.336651304819028E+02,  2.282218283815196E+02,  2.519031613817945E-03,  2.674609577136200E-03,  2.697398049429733E+01,
2332961.500000000, A.D. 1675-May-01 00:00:00.0000,  5.400363878183387E-02,  2.380528167306866E-03,  5.103162901015445E+00,  2.879740140590638E+02,  2.919680521355248E+02,  2.332969081880927E+06,  1.336694313501172E+01,  2.586534287884378E+02,  2.526764248609363E+02,  2.516424232585252E-03,  2.652320297863640E-03,  2.693211128107970E+01,
2332992.500000000, A.D. 1675-Jun-01 00:00:00.0000,  4.224470733364590E-02,  2.405408147136101E-03,  5.228599882415827E+00,  2.864440862984497E+02,  3.009819379152300E+02,  2.332996949036098E+06,  1.340622682391372E+01,  3.003552129272705E+02,  2.960675865558839E+02,  2.511505982326171E-03,  2.617603817516241E-03,  2.685319327566801E+01,
2333022.500000000, A.D. 1675-Jul-01 00:00:00.0000,  3.072400413444555E-02,  2.435739904485961E-03,  5.294791771208324E+00,  2.860798846139844E+02,  2.922375070599518E+02,  2.333023602403530E+06,  1.339469126854467E+01,  3.452336450642339E+02,  3.443017807607063E+02,  2.512947720644695E-03,  2.590155536803428E-03,  2.687631934043925E+01,
2333053.500000000, A.D. 1675-Aug-01 00:00:00.0000,  3.259184275888276E-02,  2.441163541368245E-03,  5.243298109877855E+00,  2.858891523693864E+02,  2.744695712971513E+02,  2.333049566497263E+06,  1.331150603444144E+01,  5.236084541994752E+01,  5.539224879417041E+01,  2.523405992699118E-03,  2.605648444029990E-03,  2.704427275685834E+01,
2333084.500000000, A.D. 1675-Sep-01 00:00:00.0000,  4.179790404580521E-02,  2.432647551915833E-03,  5.098675895255062E+00,  2.845895954054135E+02,  2.739454024605973E+02,  2.333076697126972E+06,  1.319091055707115E+01,  1.029270002009699E+02,  1.075363691781942E+02,  2.538762503429257E-03,  2.644877454942682E-03,  2.729152005408887E+01,
2333114.500000000, A.D. 1675-Oct-01 00:00:00.0000,  4.952766564303571E-02,  2.417738057931061E-03,  5.013386012325464E+00,  2.816843114645124E+02,  2.805911099605595E+02,  2.333104268609690E+06,  1.315234640312488E+01,  1.345667895362531E+02,  1.384386250355192E+02,  2.543722705581710E-03,  2.669707353232359E-03,  2.737154185008898E+01,
2333145.500000000, A.D. 1675-Nov-01 00:00:00.0000,  5.050070014729120E-02,  2.425462039417217E-03,  5.088020835441665E+00,  2.783768299643507E+02,  2.946634803633301E+02,  2.333132346377816E+06,  1.306947489578076E+01,  1.719109349253459E+02,  1.726772067941137E+02,  2.554464273742453E-03,  2.683466508067688E-03,  2.754510053928941E+01,
2333175.500000000, A.D. 1675-Dec-01 00:00:00.0000,  4.815113073303542E-02,  2.432785644100187E-03,  5.244179612156036E+00,  2.769333170786020E+02,  3.012495570004811E+02,  2.333187606937540E+06,  1.305882552615256E+01,  2.018976150094258E+02,  1.999492172049064E+02,  2.555852848754990E-03,  2.678920053409794E-03,  2.756756335238859E+01,
2333206.500000000, A.D. 1676-Jan-01 00:00:00.0000,  4.218237851940049E-02,  2.450096269408889E-03,  5.290869954034602E+00,  2.768981413778930E+02,  3.007576037665556E+02,  2.333214915477735E+06,  1.304239650215022E+01,  2.502420026302711E+02,  2.457770606607233E+02,  2.557998740534254E-03,  2.665901211659620E-03,  2.760228919130383E+01,
2333237.500000000, A.D. 1676-Feb-01 00:00:00.0000,  4.232130110209484E-02,  2.443836275842853E-03,  5.162158726026379E+00,  2.762550337080378E+02,  2.943696628817644E+02,  2.333241689039391E+06,  1.308969325949712E+01,  3.051667593203790E+02,  3.010813096775427E+02,  2.551833176048725E-03,  2.659830076254598E-03,  2.750255432752826E+01,
2333266.500000000, A.D. 1676-Mar-01 00:00:00.0000,  5.508567783858417E-02,  2.411244599801670E-03,  5.031405418451265E+00,  2.740017667485241E+02,  2.960505361428131E+02,  2.333268939024077E+06,  1.308984891972007E+01,  3.280735433228392E+02,  3.245310155814133E+02,  2.551812945628913E-03,  2.692381291456155E-03,  2.750222727610355E+01,
2333297.500000000, A.D. 1676-Apr-01 00:00:00.0000,  6.319350252571161E-02,  2.379705111954014E-03,  5.042684279322609E+00,  2.705459689770565E+02,  3.051270024884891E+02,  2.333296700380993E+06,  1.317947208581862E+01,  1.053855637835125E+01,  1.197394302611705E+01,  2.540231219969017E-03,  2.700757327984020E-03,  2.731520637972800E+01,
2333327.500000000, A.D. 1676-May-01 00:00:00.0000,  7.001317454327369E-02,  2.356455387879875E-03,  5.175867019779695E+00,  2.683429331556166E+02,  3.178836588594566E+02,  2.333324838050636E+06,  1.322922033040506E+01,  3.521551464118544E+01,  4.019070541734558E+01,  2.533858892810224E-03,  2.711262397740573E-03,  2.721248803851295E+01,
