            JDTDB,            Calendar Date (TDB),                     EC,                     QR,                     IN,                     OM,                      W,                     Tp,                      N,                     MA,                     TA,                      A,                     AD,                     PR,
**************************************************************************************************************************************************************************************************************************************************************************************************************************************************
$$SOE
2361085.500000000, A.D. 1752-May-01 00:00:00.0000,  5.055538304461180E-02,  2.417718575960313E-03,  5.266328467216895E+00,  2.381695195672980E+02,  2.154878841594958E+02,  2.361073559855364E+06,  1.313117902531599E+01,  1.567881768077653E+02,  1.589453772997381E+02,  2.546455614981820E-03,  2.675192654003328E-03,  2.741566460299911E+01,
2361116.500000000, A.D. 1752-Jun-01 00:00:00.0000,  5.738997245363481E-02,  2.389248642432121E-03,  5.247523152454700E+00,  2.381286327925928E+02,  2.219050732746390E+02,  2.361128698204399E+06,  1.322251139355222E+01,  1.987091033605686E+02,  1.967345411759869E+02,  2.534715919213579E-03,  2.680183195995036E-03,  2.722629531448536E+01,
2361146.500000000, A.D. 1752-Jul-01 00:00:00.0000,  5.618768704409558E-02,  2.388596129912110E-03,  5.120067544910303E+00,  2.371217833916856E+02,  2.322934273490042E+02,  2.361156708409584E+06,  1.325324603466377E+01,  2.247054361596404E+02,  2.203958669096643E+02,  2.530795685883055E-03,  2.672995241854000E-03,  2.716315678879140E+01,
2361177.500000000, A.D. 1752-Aug-01 00:00:00.0000,  5.032732388880185E-02,  2.391463380201514E-03,  5.024589837451688E+00,  2.345590934371010E+02,  2.474613079141814E+02,  2.361184919355735E+06,  1.335282631597623E+01,  2.609306314971915E+02,  2.553006461937677E+02,  2.518197522534064E-03,  2.644931664866614E-03,  2.696058433481394E+01,
2361208.500000000, A.D. 1752-Sep-01 00:00:00.0000,  3.792238558419915E-02,  2.416157407503514E-03,  5.053253480888884E+00,  2.316609312040089E+02,  2.565202776331502E+02,  2.361212681092942E+06,  1.340711135861995E+01,  3.039436213234991E+02,  3.002432560127758E+02,  2.511395516639965E-03,  2.606633625776415E-03,  2.685142163517139E+01,
2361238.500000000, A.D. 1752-Oct-01 00:00:00.0000,  2.745781731676997E-02,  2.442408481416412E-03,  5.170194088780426E+00,  2.297228591046493E+02,  2.429482491156360E+02,  2.361238858983367E+06,  1.340735505063547E+01,  3.551869825358954E+02,  3.549136494437946E+02,  2.511365085139897E-03,  2.580321688863383E-03,  2.685093358387172E+01,
2361269.500000000, A.D. 1752-Nov-01 00:00:00.0000,  3.311556695320830E-02,  2.436072512521697E-03,  5.265294480378381E+00,  2.291086302276990E+02,  2.238892513663870E+02,  2.361264703382788E+06,  1.334241434837136E+01,  6.399845431894020E+01,  6.746998120967680E+01,  2.519507429492150E-03,  2.602942346462603E-03,  2.698162346037045E+01,
2361299.500000000, A.D. 1752-Dec-01 00:00:00.0000,  4.574745058559089E-02,  2.408450561958999E-03,  5.233727597544428E+00,  2.289760462938173E+02,  2.217950306514937E+02,  2.361291856938448E+06,  1.330749396388446E+01,  1.017099954629632E+02,  1.067776380325418E+02,  2.523913154266110E-03,  2.639375746573222E-03,  2.705242632286837E+01,
2361330.500000000, A.D. 1753-Jan-01 00:00:00.0000,  5.353050279923994E-02,  2.401930330080800E-03,  5.080030839443371E+00,  2.277059621976342E+02,  2.354019351011717E+02,  2.361320054201098E+06,  1.319858009889447E+01,  1.378697135009052E+02,  1.417866923940633E+02,  2.537778911190115E-03,  2.673627492299430E-03,  2.727566126830220E+01,
2361361.500000000, A.D. 1753-Feb-01 00:00:00.0000,  5.310434135761866E-02,  2.413900287146810E-03,  4.974144706844240E+00,  2.244514101196809E+02,  2.507215008475862E+02,  2.361348232036207E+06,  1.310937802413729E+01,  1.739347529674517E+02,  1.745378176500896E+02,  2.549278017186981E-03,  2.684655747227152E-03,  2.746125707391759E+01,
2361389.500000000, A.D. 1753-Mar-01 00:00:00.0000,  5.852035302019516E-02,  2.383719262812968E-03,  5.054630537148569E+00,  2.215851694047020E+02,  2.573775505770885E+02,  2.361375965610070E+06,  1.324468498053714E+01,  1.792587310292604E+02,  1.793395595492602E+02,  2.531886133130715E-03,  2.680053003448462E-03,  2.718071441706725E+01,
2361420.500000000, A.D. 1753-Apr-01 00:00:00.0000,  5.152427745907490E-02,  2.411968649022346E-03,  5.199531570864444E+00,  2.198587058281441E+02,  2.608809028155535E+02,  2.361430706043149E+06,  1.315799537274064E+01,  2.257089314704271E+02,  2.216681809323090E+02,  2.542994608824343E-03,  2.674020568626340E-03,  2.735979074333849E+01,
2361450.500000000, A.D. 1753-May-01 00:00:00.0000,  5.337430005907150E-02,  2.408730316542444E-03,  5.259249513432111E+00,  2.197006610339664E+02,  2.586836933010967E+02,  2.361457862307750E+06,  1.314598271290352E+01,  2.632152295969914E+02,  2.572003839577754E+02,  2.544543547352194E-03,  2.680356778161945E-03,  2.738479183048367E+01,
2361481.500000000, A.D. 1753-Jun-01 00:00:00.0000,  5.984392877628236E-02,  2.398065277799359E-03,  5.165221042480979E+00,  2.193615504667479E+02,  2.574378372584108E+02,  2.361485101231475E+06,  1.309834181533364E+01,  3.128298391826942E+02,  3.075393657532446E+02,  2.550709771706320E-03,  2.703354265613281E-03,  2.748439497727599E+01,
2361511.500000000, A.D. 1753-Jul-01 00:00:00.0000,  6.893249381232461E-02,  2.374185424960490E-03,  5.025849516853344E+00,  2.174924038797079E+02,  2.666199332107972E+02,  2.361512976831420E+06,  1.310411488969808E+01,  3.406474313930811E+02,  3.378002940185615E+02,  2.549960565890401E-03,  2.725735706820313E-03,  2.747228660846199E+01,
2361542.500000000, A.D. 1753-Aug-01 00:00:00.0000,  7.284195616264444E-02,  2.358195796730714E-03,  4.992633869809272E+00,  2.141979473319597E+02,  2.788742043020954E+02,  2.361541001527899E+06,  1.315433061121504E+01,  1.971139743023047E+01,  2.278806334598578E+01,  2.543466901252915E-03,  2.728738005775117E-03,  2.736741310827883E+01,
2361573.500000000, A.D. 1753-Sep-01 00:00:00.0000,  7.136058350976190E-02,  2.349530692380122E-03,  5.112357524510907E+00,  2.115618483296492E+02,  2.898791187679633E+02,  2.361569005618537E+06,  1.325888106244392E+01,  5.959046926294297E+01,  6.695520195942709E+01,  2.530078575880502E-03,  2.710626459380882E-03,  2.715161244033692E+01,
2361603.500000000, A.D. 1753-Oct-01 00:00:00.0000,  6.752276930206656E-02,  2.355108566568009E-03,  5.238806683604350E+00,  2.105760904857365E+02,  2.995677361939967E+02,  2.361597025772748E+06,  1.329379092514199E+01,  8.606702349570166E+01,  9.380765046645611E+01,  2.525647264121693E-03,  2.696185961675377E-03,  2.708031155500927E+01,
2361634.500000000, A.D. 1753-Nov-01 00:00:00.0000,  6.414910889843808E-02,  2.353100517183319E-03,  5.249481583030762E+00,  2.104185233693164E+02,  3.022113524225168E+02,  2.361624627203658E+06,  1.338311336942683E+01,  1.321287527183085E+02,  1.372947455773698E+02,  2.514396833467301E-03,  2.675693149751282E-03,  2.689957038116446E+01,
2361664.500000000, A.D. 1753-Dec-01 00:00:00.0000,  6.297596044727442E-02,  2.354636236279934E-03,  5.133749520618831E+00,  2.095048374953716E+02,  3.062145870425304E+02,  2.361652241315597E+06,  1.339517072272273E+01,  1.642071704116846E+02,  1.660322643168132E+02,  2.512887756224360E-03,  2.671139276168785E-03,  2.687535735467101E+01,
2361695.500000000, A.D. 1754-Jan-01 00:00:00.0000,  6.738806791142535E-02,  2.338625696943392E-03,  5.027045027266630E+00,  2.069189536613002E+02,  3.130430193087219E+02,  2.361706759691123E+06,  1.343749339699423E+01,  2.086979748785054E+02,  2.052477053805335E+02,  2.507608595255761E-03,  2.676591493568130E-03,  2.679071083901159E+01,
2361726.500000000, A.D. 1754-Feb-01 00:00:00.0000,  7.043587672384513E-02,  2.331180762446525E-03,  5.052985456992742E+00,  2.037447146230958E+02,  3.249297988916633E+02,  2.361734776089130E+06,  1.343578338043211E+01,  2.488042592206928E+02,  2.415308615266816E+02,  2.507821358499200E-03,  2.684461954551875E-03,  2.679412058133538E+01,
2361754.500000000, A.D. 1754-Mar-01 00:00:00.0000,  6.481915164567321E-02,  2.348312780325355E-03,  5.178575016648656E+00,  2.017040225411261E+02,  3.387684866084094E+02,  2.361763064451898E+06,  1.340964814081764E+01,  2.451537135205594E+02,  2.386496353359380E+02,  2.511078776322003E-03,  2.673844772318650E-03,  2.684634199343349E+01,
2361785.500000000, A.D. 1754-Apr-01 00:00:00.0000,  5.754816996621021E-02,  2.365618883542253E-03,  5.266164559514569E+00,  2.011619129360402E+02,  3.510983870294837E+02,  2.361791284861846E+06,  1.341774284449338E+01,  2.823802113542359E+02,  2.758523682223280E+02,  2.510068746386155E-03,  2.654518609230058E-03,  2.683014603665200E+01,
2361815.500000000, A.D. 1754-May-01 00:00:00.0000,  4.450255791729643E-02,  2.401296133992221E-03,  5.227730420713987E+00,  2.009571935832636E+02,  3.573614775787810E+02,  2.361819090394969E+06,  1.339317671645568E+01,  3.119132057048984E+02,  3.079751797801594E+02,  2.513137166289112E-03,  2.624978198586004E-03,  2.687935861830913E+01,
2361846.500000000, A.D. 1754-Jun-01 00:00:00.0000,  3.610537970890963E-02,  2.434495333365507E-03,  5.096754803041582E+00,  1.998596850134948E+02,  3.519978967948025E+02,  2.361845941591760E+06,  1.329348358176278E+01,  7.423190768067254E+00,  7.982710954403384E+00,  2.525686192366448E-03,  2.616877051367390E-03,  2.708093764781725E+01,
2361876.500000000, A.D. 1754-Jul-01 00:00:00.0000,  3.433089922512306E-02,  2.445740989182890E-03,  4.999621502185956E+00,  1.973317225302040E+02,  3.396126137375673E+02,  2.361872124487330E+06,  1.323837558043656E+01,  5.792468007880599E+01,  6.133382867081041E+01,  2.532690532626929E-03,  2.619640076070968E-03,  2.719366872564045E+01,
